q,d,d,d,q,d,q,d,d,d,d,d,d,q,q,q,q,q,d,d,d,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,d,d,d,q,q,q,q,d
49570,TableScan_Join,11394871,20000000,320000000,27,3,true,ore,false,true,false,false,100000000,false,false,800,false,false,true,true,4,2,110,100,15,.9,.85,.3,.5,.8,1700,.35,20,50,1,3,1408,2048,1152,2,false,false,RECORD,267
46101,TableScan_Join,3267468,20000000,320000000,27,3,true,ore,false,true,false,false,100000000,false,false,800,false,false,true,true,4,2,110,100,15,.9,.85,.3,.5,.8,1700,.35,20,50,1,3,1408,2048,1152,2,false,false,RECORD,267
47298,TableScan_Join,310462,20000000,320000000,27,3,true,ore,false,true,false,false,100000000,false,false,800,false,false,true,true,4,2,110,100,15,.9,.85,.3,.5,.8,1700,.35,20,50,1,3,1408,2048,1152,2,false,false,RECORD,267
26913,TableScan_Group,54,20000000,320000000,27,3,true,ore,false,true,false,false,100000000,false,false,800,false,false,true,true,4,2,110,100,15,.9,.85,.3,.5,.8,1700,.35,20,50,1,3,1408,2048,1152,2,false,false,RECORD,267
17260,TableScan_Select,2,20000000,320000000,1,3,true,ore,false,true,false,false,100000000,false,false,800,false,false,true,true,4,2,110,100,15,.9,.85,.3,.5,.8,1700,.35,20,50,1,3,1408,2048,1152,2,false,false,RECORD,267
318.679,9
22416,TableScan_Join,30,8000000,384000000,23,3,false,ore,true,true,false,false,30000000,true,true,1000,false,false,true,false,10,10,120,70,20,.5,.60,.3,.6,.1,600,.60,40,50,1,3,1408,2048,1152,4,false,true,RECORD,694
31807,TableScan_Join,100025,8000000,384000000,23,3,false,ore,true,true,false,false,30000000,true,true,1000,false,false,true,false,10,10,120,70,20,.5,.60,.3,.6,.1,600,.60,40,50,1,3,1408,2048,1152,4,false,true,RECORD,694
70276,TableScan_Join,6080000,8000000,384000000,23,3,false,ore,true,true,false,false,30000000,true,true,1000,false,false,true,false,10,10,120,70,20,.5,.60,.3,.6,.1,600,.60,40,50,1,3,1408,2048,1152,4,false,true,RECORD,694
76799,TableScan_Join,61986052,8000000,384000000,23,3,false,ore,true,true,false,false,30000000,true,true,1000,false,false,true,false,10,10,120,70,20,.5,.60,.3,.6,.1,600,.60,40,50,1,3,1408,2048,1152,4,false,true,RECORD,694
38446,TableScan_Join,4557518,8000000,384000000,23,3,false,ore,true,true,false,false,30000000,true,true,1000,false,false,true,false,10,10,120,70,20,.5,.60,.3,.6,.1,600,.60,40,50,1,3,1408,2048,1152,4,false,true,RECORD,694
36252,TableScan_Join,1307014,8000000,384000000,23,3,false,ore,true,true,false,false,30000000,true,true,1000,false,false,true,false,10,10,120,70,20,.5,.60,.3,.6,.1,600,.60,40,50,1,3,1408,2048,1152,4,false,true,RECORD,694
34229,TableScan_Join,123891,8000000,384000000,23,3,false,ore,true,true,false,false,30000000,true,true,1000,false,false,true,false,10,10,120,70,20,.5,.60,.3,.6,.1,600,.60,40,50,1,3,1408,2048,1152,4,false,true,RECORD,694
25005,TableScan_Group,23891,8000000,384000000,23,3,false,ore,true,true,false,false,30000000,true,true,1000,false,false,true,false,10,10,120,70,20,.5,.60,.3,.6,.1,600,.60,40,50,1,3,1408,2048,1152,4,false,true,RECORD,694
16881,TableScan_Select,2,8000000,384000000,1,3,false,ore,true,true,false,false,30000000,true,true,1000,false,false,true,false,10,10,120,70,20,.5,.60,.3,.6,.1,600,.60,40,50,1,3,1408,2048,1152,4,false,true,RECORD,694
726.945,9
90627,TableScan_Join,30390000,40000000,512000000,32,2,false,ore,false,true,false,true,90000000,true,true,600,true,true,false,true,4,12,120,40,5,.8,.65,.5,.7,0,1700,.50,80,60,1,1,1792,1024,1408,4,false,false,BLOCK,487
434644,TableScan_Join,310005811,40000000,512000000,32,2,false,ore,false,true,false,true,90000000,true,true,600,true,true,false,true,4,12,120,40,5,.8,.65,.5,.7,0,1700,.50,80,60,1,1,1792,1024,1408,4,false,false,BLOCK,487
8728,TableScan_None,500000,40000000,512000000,0,2,false,ore,false,true,false,true,90000000,true,true,600,true,true,false,true,4,12,120,40,5,.8,.65,.5,.7,0,1700,.50,80,60,1,1,1792,1024,1408,4,false,false,BLOCK,487
43591,TableScan_None,25,40000000,512000000,0,2,false,ore,false,true,false,true,90000000,true,true,600,true,true,false,true,4,12,120,40,5,.8,.65,.5,.7,0,1700,.50,80,60,1,1,1792,1024,1408,4,false,false,BLOCK,487
56869,TableScan_None,22789750,40000000,512000000,0,2,false,ore,false,true,false,true,90000000,true,true,600,true,true,false,true,4,12,120,40,5,.8,.65,.5,.7,0,1700,.50,80,60,1,1,1792,1024,1408,4,false,false,BLOCK,487
65711,TableScan_Join,6551603,40000000,512000000,32,2,false,ore,false,true,false,true,90000000,true,true,600,true,true,false,true,4,12,120,40,5,.8,.65,.5,.7,0,1700,.50,80,60,1,1,1792,1024,1408,4,false,false,BLOCK,487
9030,TableScan_Group,500000,40000000,512000000,0,2,false,ore,false,true,false,true,90000000,true,true,600,true,true,false,true,4,12,120,40,5,.8,.65,.5,.7,0,1700,.50,80,60,1,1,1792,1024,1408,4,false,false,BLOCK,487
25677,TableScan_Group,121097,40000000,512000000,32,2,false,ore,false,true,false,true,90000000,true,true,600,true,true,false,true,4,12,120,40,5,.8,.65,.5,.7,0,1700,.50,80,60,1,1,1792,1024,1408,4,false,false,BLOCK,487
17152,TableScan_Select,2,40000000,512000000,1,2,false,ore,false,true,false,true,90000000,true,true,600,true,true,false,true,4,12,120,40,5,.8,.65,.5,.7,0,1700,.50,80,60,1,1,1792,1024,1408,4,false,false,BLOCK,487
220.804,9
20030,TableScan_Join,50025,4000000,128000000,10,2,false,ore,true,false,false,false,100000000,false,true,500,true,false,true,false,8,10,150,30,15,.7,.75,.3,.7,.6,1000,.75,100,60,2,2,1792,1152,1280,2,false,false,RECORD,282
16493,TableScan_Join,30,4000000,128000000,10,2,false,ore,true,false,false,false,100000000,false,true,500,true,false,true,false,8,10,150,30,15,.7,.75,.3,.7,.6,1000,.75,100,60,2,2,1792,1152,1280,2,false,false,RECORD,282
58159,TableScan_Join,30999795,4000000,128000000,10,2,false,ore,true,false,false,false,100000000,false,true,500,true,false,true,false,8,10,150,30,15,.7,.75,.3,.7,.6,1000,.75,100,60,2,2,1792,1152,1280,2,false,false,RECORD,282
40442,TableScan_Join,3040000,4000000,128000000,10,2,false,ore,true,false,false,false,100000000,false,true,500,true,false,true,false,8,10,150,30,15,.7,.75,.3,.7,.6,1000,.75,100,60,2,2,1792,1152,1280,2,false,false,RECORD,282
22879,TableScan_Join,2277869,4000000,128000000,10,2,false,ore,true,false,false,false,100000000,false,true,500,true,false,true,false,8,10,150,30,15,.7,.75,.3,.7,.6,1000,.75,100,60,2,2,1792,1152,1280,2,false,false,RECORD,282
19736,TableScan_Join,651238,4000000,128000000,10,2,false,ore,true,false,false,false,100000000,false,true,500,true,false,true,false,8,10,150,30,15,.7,.75,.3,.7,.6,1000,.75,100,60,2,2,1792,1152,1280,2,false,false,RECORD,282
19540,TableScan_Join,62152,4000000,128000000,10,2,false,ore,true,false,false,false,100000000,false,true,500,true,false,true,false,8,10,150,30,15,.7,.75,.3,.7,.6,1000,.75,100,60,2,2,1792,1152,1280,2,false,false,RECORD,282
17484,TableScan_Group,12152,4000000,128000000,10,2,false,ore,true,false,false,false,100000000,false,true,500,true,false,true,false,8,10,150,30,15,.7,.75,.3,.7,.6,1000,.75,100,60,2,2,1792,1152,1280,2,false,false,RECORD,282
12653,TableScan_Select,2,4000000,128000000,1,2,false,ore,true,false,false,false,100000000,false,true,500,true,false,true,false,8,10,150,30,15,.7,.75,.3,.7,.6,1000,.75,100,60,2,2,1792,1152,1280,2,false,false,RECORD,282
674.985,10
21495,TableScan_Join,30,40000000,256000000,25,3,false,ore,true,false,true,false,60000000,true,true,1000,false,true,true,false,10,10,100,60,10,.6,.60,.4,.6,.4,600,.50,60,60,3,1,1792,1920,1536,2,false,false,RECORD,995
33656,TableScan_Join,500025,40000000,256000000,25,3,false,ore,true,false,true,false,60000000,true,true,1000,false,true,true,false,10,10,100,60,10,.6,.60,.4,.6,.4,600,.50,60,60,3,1,1792,1920,1536,2,false,false,RECORD,995
97079,TableScan_Join,30390000,40000000,256000000,25,3,false,ore,true,false,true,false,60000000,true,true,1000,false,true,true,false,10,10,100,60,10,.6,.60,.4,.6,.4,600,.50,60,60,3,1,1792,1920,1536,2,false,false,RECORD,995
354961,TableScan_Join,310005811,40000000,256000000,25,3,false,ore,true,false,true,false,60000000,true,true,1000,false,true,true,false,10,10,100,60,10,.6,.60,.4,.6,.4,600,.50,60,60,3,1,1792,1920,1536,2,false,false,RECORD,995
260131,TableScan_Join,22789755,40000000,256000000,25,3,false,ore,true,false,true,false,60000000,true,true,1000,false,true,true,false,10,10,100,60,10,.6,.60,.4,.6,.4,600,.50,60,60,3,1,1792,1920,1536,2,false,false,RECORD,995
46821,TableScan_Join,6551603,40000000,256000000,25,3,false,ore,true,false,true,false,60000000,true,true,1000,false,true,true,false,10,10,100,60,10,.6,.60,.4,.6,.4,600,.50,60,60,3,1,1792,1920,1536,2,false,false,RECORD,995
46057,TableScan_Join,621097,40000000,256000000,25,3,false,ore,true,false,true,false,60000000,true,true,1000,false,true,true,false,10,10,100,60,10,.6,.60,.4,.6,.4,600,.50,60,60,3,1,1792,1920,1536,2,false,false,RECORD,995
26464,TableScan_Group,121097,40000000,256000000,25,3,false,ore,true,false,true,false,60000000,true,true,1000,false,true,true,false,10,10,100,60,10,.6,.60,.4,.6,.4,600,.50,60,60,3,1,1792,1920,1536,2,false,false,RECORD,995
26076,TableScan_Group,50,40000000,256000000,25,3,false,ore,true,false,true,false,60000000,true,true,1000,false,true,true,false,10,10,100,60,10,.6,.60,.4,.6,.4,600,.50,60,60,3,1,1792,1920,1536,2,false,false,RECORD,995
14844,TableScan_Select,2,40000000,256000000,1,3,false,ore,true,false,true,false,60000000,true,true,1000,false,true,true,false,10,10,100,60,10,.6,.60,.4,.6,.4,600,.50,60,60,3,1,1792,1920,1536,2,false,false,RECORD,995
657.991,10
328391,TableScan_Join,30390000,40000000,384000000,22,2,false,none,false,true,true,true,50000000,true,true,600,false,true,false,false,12,12,150,10,20,.6,.55,.5,.5,.3,800,.05,60,40,1,2,1152,1920,2048,2,false,true,BLOCK,601
317146,TableScan_Join,310005811,40000000,384000000,22,2,false,none,false,true,true,true,50000000,true,true,600,false,true,false,false,12,12,150,10,20,.6,.55,.5,.5,.3,800,.05,60,40,1,2,1152,1920,2048,2,false,true,BLOCK,601
8409,TableScan_None,500000,40000000,384000000,0,2,false,none,false,true,true,true,50000000,true,true,600,false,true,false,false,12,12,150,10,20,.6,.55,.5,.5,.3,800,.05,60,40,1,2,1152,1920,2048,2,false,true,BLOCK,601
8150,TableScan_None,25,40000000,384000000,0,2,false,none,false,true,true,true,50000000,true,true,600,false,true,false,false,12,12,150,10,20,.6,.55,.5,.5,.3,800,.05,60,40,1,2,1152,1920,2048,2,false,true,BLOCK,601
20856,TableScan_None,22789750,40000000,384000000,0,2,false,none,false,true,true,true,50000000,true,true,600,false,true,false,false,12,12,150,10,20,.6,.55,.5,.5,.3,800,.05,60,40,1,2,1152,1920,2048,2,false,true,BLOCK,601
39352,TableScan_Join,6551603,40000000,384000000,22,2,false,none,false,true,true,true,50000000,true,true,600,false,true,false,false,12,12,150,10,20,.6,.55,.5,.5,.3,800,.05,60,40,1,2,1152,1920,2048,2,false,true,BLOCK,601
8825,TableScan_Group,500000,40000000,384000000,0,2,false,none,false,true,true,true,50000000,true,true,600,false,true,false,false,12,12,150,10,20,.6,.55,.5,.5,.3,800,.05,60,40,1,2,1152,1920,2048,2,false,true,BLOCK,601
20775,TableScan_Group,121097,40000000,384000000,22,2,false,none,false,true,true,true,50000000,true,true,600,false,true,false,false,12,12,150,10,20,.6,.55,.5,.5,.3,800,.05,60,40,1,2,1152,1920,2048,2,false,true,BLOCK,601
23393,TableScan_Group,44,40000000,384000000,22,2,false,none,false,true,true,true,50000000,true,true,600,false,true,false,false,12,12,150,10,20,.6,.55,.5,.5,.3,800,.05,60,40,1,2,1152,1920,2048,2,false,true,BLOCK,601
14781,TableScan_Select,2,40000000,384000000,1,2,false,none,false,true,true,true,50000000,true,true,600,false,true,false,false,12,12,150,10,20,.6,.55,.5,.5,.3,800,.05,60,40,1,2,1152,1920,2048,2,false,true,BLOCK,601
662.347,9
485500,TableScan_Join,30390000,40000000,384000000,14,2,true,ore,false,true,false,true,70000000,true,true,600,false,true,false,false,4,4,130,10,5,.8,.55,.5,.5,.3,1600,.35,100,40,2,1,1152,1152,1664,2,true,false,RECORD,402
446520,TableScan_Join,310005811,40000000,384000000,14,2,true,ore,false,true,false,true,70000000,true,true,600,false,true,false,false,4,4,130,10,5,.8,.55,.5,.5,.3,1600,.35,100,40,2,1,1152,1152,1664,2,true,false,RECORD,402
6816,TableScan_None,25,40000000,384000000,0,2,true,ore,false,true,false,true,70000000,true,true,600,false,true,false,false,4,4,130,10,5,.8,.55,.5,.5,.3,1600,.35,100,40,2,1,1152,1152,1664,2,true,false,RECORD,402
11885,TableScan_None,500000,40000000,384000000,0,2,true,ore,false,true,false,true,70000000,true,true,600,false,true,false,false,4,4,130,10,5,.8,.55,.5,.5,.3,1600,.35,100,40,2,1,1152,1152,1664,2,true,false,RECORD,402
20059,TableScan_None,22789750,40000000,384000000,0,2,true,ore,false,true,false,true,70000000,true,true,600,false,true,false,false,4,4,130,10,5,.8,.55,.5,.5,.3,1600,.35,100,40,2,1,1152,1152,1664,2,true,false,RECORD,402
31239,TableScan_Join,6551603,40000000,384000000,14,2,true,ore,false,true,false,true,70000000,true,true,600,false,true,false,false,4,4,130,10,5,.8,.55,.5,.5,.3,1600,.35,100,40,2,1,1152,1152,1664,2,true,false,RECORD,402
9297,TableScan_Group,500000,40000000,384000000,0,2,true,ore,false,true,false,true,70000000,true,true,600,false,true,false,false,4,4,130,10,5,.8,.55,.5,.5,.3,1600,.35,100,40,2,1,1152,1152,1664,2,true,false,RECORD,402
16703,TableScan_Group,4,40000000,384000000,14,2,true,ore,false,true,false,true,70000000,true,true,600,false,true,false,false,4,4,130,10,5,.8,.55,.5,.5,.3,1600,.35,100,40,2,1,1152,1152,1664,2,true,false,RECORD,402
13876,TableScan_Select,2,40000000,384000000,1,2,true,ore,false,true,false,true,70000000,true,true,600,false,true,false,false,4,4,130,10,5,.8,.55,.5,.5,.3,1600,.35,100,40,2,1,1152,1152,1664,2,true,false,RECORD,402
445.235,10
154749,TableScan_Join,154996355,20000000,448000000,18,3,false,none,true,true,true,true,60000000,false,false,700,false,false,false,true,10,4,150,30,20,1.0,.75,.2,.9,.6,1900,.65,40,40,1,1,1920,1408,1408,4,false,true,BLOCK,883
162101,TableScan_Join,15180000,20000000,448000000,18,3,false,none,true,true,true,true,60000000,false,false,700,false,false,false,true,10,4,150,30,20,1.0,.75,.2,.9,.6,1900,.65,40,40,1,1,1920,1408,1408,4,false,true,BLOCK,883
7545,TableScan_None,250000,20000000,448000000,0,3,false,none,true,true,true,true,60000000,false,false,700,false,false,false,true,10,4,150,30,20,1.0,.75,.2,.9,.6,1900,.65,40,40,1,1,1920,1408,1408,4,false,true,BLOCK,883
6899,TableScan_None,25,20000000,448000000,0,3,false,none,true,true,true,true,60000000,false,false,700,false,false,false,true,10,4,150,30,20,1.0,.75,.2,.9,.6,1900,.65,40,40,1,1,1920,1408,1408,4,false,true,BLOCK,883
13860,TableScan_None,11394866,20000000,448000000,0,3,false,none,true,true,true,true,60000000,false,false,700,false,false,false,true,10,4,150,30,20,1.0,.75,.2,.9,.6,1900,.65,40,40,1,1,1920,1408,1408,4,false,true,BLOCK,883
65129,TableScan_Join,2275933,20000000,448000000,0,3,false,none,true,true,true,true,60000000,false,false,700,false,false,false,true,10,4,150,30,20,1.0,.75,.2,.9,.6,1900,.65,40,40,1,1,1920,1408,1408,4,false,true,BLOCK,883
8085,TableScan_Group,250000,20000000,448000000,0,3,false,none,true,true,true,true,60000000,false,false,700,false,false,false,true,10,4,150,30,20,1.0,.75,.2,.9,.6,1900,.65,40,40,1,1,1920,1408,1408,4,false,true,BLOCK,883
19197,TableScan_Group,60462,20000000,448000000,18,3,false,none,true,true,true,true,60000000,false,false,700,false,false,false,true,10,4,150,30,20,1.0,.75,.2,.9,.6,1900,.65,40,40,1,1,1920,1408,1408,4,false,true,BLOCK,883
20709,TableScan_Group,36,20000000,448000000,18,3,false,none,true,true,true,true,60000000,false,false,700,false,false,false,true,10,4,150,30,20,1.0,.75,.2,.9,.6,1900,.65,40,40,1,1,1920,1408,1408,4,false,true,BLOCK,883
14893,TableScan_Select,2,20000000,448000000,1,3,false,none,true,true,true,true,60000000,false,false,700,false,false,false,true,10,4,150,30,20,1.0,.75,.2,.9,.6,1900,.65,40,40,1,1,1920,1408,1408,4,false,true,BLOCK,883
288.862,9
68758,TableScan_Join,61986052,8000000,256000000,15,3,true,none,false,true,false,false,90000000,true,true,500,true,true,false,true,4,10,130,60,15,.9,.75,.4,.5,1.0,700,.65,10,50,3,2,1408,1920,1280,2,false,false,RECORD,643
26203,TableScan_Join,30,8000000,256000000,15,3,true,none,false,true,false,false,90000000,true,true,500,true,true,false,true,4,10,130,60,15,.9,.75,.4,.5,1.0,700,.65,10,50,3,2,1408,1920,1280,2,false,false,RECORD,643
34462,TableScan_Join,100025,8000000,256000000,15,3,true,none,false,true,false,false,90000000,true,true,500,true,true,false,true,4,10,130,60,15,.9,.75,.4,.5,1.0,700,.65,10,50,3,2,1408,1920,1280,2,false,false,RECORD,643
36978,TableScan_Join,6080000,8000000,256000000,15,3,true,none,false,true,false,false,90000000,true,true,500,true,true,false,true,4,10,130,60,15,.9,.75,.4,.5,1.0,700,.65,10,50,3,2,1408,1920,1280,2,false,false,RECORD,643
30027,TableScan_Join,4557518,8000000,256000000,15,3,true,none,false,true,false,false,90000000,true,true,500,true,true,false,true,4,10,130,60,15,.9,.75,.4,.5,1.0,700,.65,10,50,3,2,1408,1920,1280,2,false,false,RECORD,643
25092,TableScan_Join,1307014,8000000,256000000,15,3,true,none,false,true,false,false,90000000,true,true,500,true,true,false,true,4,10,130,60,15,.9,.75,.4,.5,1.0,700,.65,10,50,3,2,1408,1920,1280,2,false,false,RECORD,643
24976,TableScan_Join,123891,8000000,256000000,15,3,true,none,false,true,false,false,90000000,true,true,500,true,true,false,true,4,10,130,60,15,.9,.75,.4,.5,1.0,700,.65,10,50,3,2,1408,1920,1280,2,false,false,RECORD,643
19744,TableScan_Group,30,8000000,256000000,15,3,true,none,false,true,false,false,90000000,true,true,500,true,true,false,true,4,10,130,60,15,.9,.75,.4,.5,1.0,700,.65,10,50,3,2,1408,1920,1280,2,false,false,RECORD,643
13976,TableScan_Select,2,8000000,256000000,1,3,true,none,false,true,false,false,90000000,true,true,500,true,true,false,true,4,10,130,60,15,.9,.75,.4,.5,1.0,700,.65,10,50,3,2,1408,1920,1280,2,false,false,RECORD,643
262.606,9
17126,TableScan_None,29999795,4000000,128000000,0,3,false,inial,false,false,false,true,50000000,false,true,1000,true,false,false,false,4,10,110,60,10,.6,.65,.5,.8,.6,600,.80,20,40,3,1,1920,1408,1408,4,true,false,RECORD,582
6135,TableScan_None,25,4000000,128000000,0,3,false,inial,false,false,false,true,50000000,false,true,1000,true,false,false,false,4,10,110,60,10,.6,.65,.5,.8,.6,600,.80,20,40,3,1,1920,1408,1408,4,true,false,RECORD,582
7369,TableScan_None,50000,4000000,128000000,0,3,false,inial,false,false,false,true,50000000,false,true,1000,true,false,false,false,4,10,110,60,10,.6,.65,.5,.8,.6,600,.80,20,40,3,1,1920,1408,1408,4,true,false,RECORD,582
36709,TableScan_None,2290000,4000000,128000000,0,3,false,inial,false,false,false,true,50000000,false,true,1000,true,false,false,false,4,10,110,60,10,.6,.65,.5,.8,.6,600,.80,20,40,3,1,1920,1408,1408,4,true,false,RECORD,582
16279,TableScan_None,2277864,4000000,128000000,0,3,false,inial,false,false,false,true,50000000,false,true,1000,true,false,false,false,4,10,110,60,10,.6,.65,.5,.8,.6,600,.80,20,40,3,1,1920,1408,1408,4,true,false,RECORD,582
8083,TableScan_Join,454139,4000000,128000000,0,3,false,inial,false,false,false,true,50000000,false,true,1000,true,false,false,false,4,10,110,60,10,.6,.65,.5,.8,.6,600,.80,20,40,3,1,1920,1408,1408,4,true,false,RECORD,582
8025,TableScan_Group,50000,4000000,128000000,0,3,false,inial,false,false,false,true,50000000,false,true,1000,true,false,false,false,4,10,110,60,10,.6,.65,.5,.8,.6,600,.80,20,40,3,1,1920,1408,1408,4,true,false,RECORD,582
20771,TableScan_Group,12152,4000000,128000000,23,3,false,inial,false,false,false,true,50000000,false,true,1000,true,false,false,false,4,10,110,60,10,.6,.65,.5,.8,.6,600,.80,20,40,3,1,1920,1408,1408,4,true,false,RECORD,582
18725,TableScan_Select,2,4000000,128000000,1,3,false,inial,false,false,false,true,50000000,false,true,1000,true,false,false,false,4,10,110,60,10,.6,.65,.5,.8,.6,600,.80,20,40,3,1,1920,1408,1408,4,true,false,RECORD,582
372.987,10
33083,TableScan_Join,15180000,20000000,320000000,17,3,false,ore,true,false,true,false,90000000,true,false,700,true,false,false,false,4,10,120,70,20,.6,1.00,.2,.9,.7,2000,0,50,60,4,2,1536,1280,1408,3,false,false,BLOCK,1020
113360,TableScan_Join,250025,20000000,320000000,17,3,false,ore,true,false,true,false,90000000,true,false,700,true,false,false,false,4,10,120,70,20,.6,1.00,.2,.9,.7,2000,0,50,60,4,2,1536,1280,1408,3,false,false,BLOCK,1020
18897,TableScan_Join,30,20000000,320000000,17,3,false,ore,true,false,true,false,90000000,true,false,700,true,false,false,false,4,10,120,70,20,.6,1.00,.2,.9,.7,2000,0,50,60,4,2,1536,1280,1408,3,false,false,BLOCK,1020
131168,TableScan_Join,154996355,20000000,320000000,17,3,false,ore,true,false,true,false,90000000,true,false,700,true,false,false,false,4,10,120,70,20,.6,1.00,.2,.9,.7,2000,0,50,60,4,2,1536,1280,1408,3,false,false,BLOCK,1020
34470,TableScan_Join,11394871,20000000,320000000,17,3,false,ore,true,false,true,false,90000000,true,false,700,true,false,false,false,4,10,120,70,20,.6,1.00,.2,.9,.7,2000,0,50,60,4,2,1536,1280,1408,3,false,false,BLOCK,1020
29055,TableScan_Join,3267468,20000000,320000000,17,3,false,ore,true,false,true,false,90000000,true,false,700,true,false,false,false,4,10,120,70,20,.6,1.00,.2,.9,.7,2000,0,50,60,4,2,1536,1280,1408,3,false,false,BLOCK,1020
34991,TableScan_Join,310462,20000000,320000000,17,3,false,ore,true,false,true,false,90000000,true,false,700,true,false,false,false,4,10,120,70,20,.6,1.00,.2,.9,.7,2000,0,50,60,4,2,1536,1280,1408,3,false,false,BLOCK,1020
17736,TableScan_Group,60462,20000000,320000000,17,3,false,ore,true,false,true,false,90000000,true,false,700,true,false,false,false,4,10,120,70,20,.6,1.00,.2,.9,.7,2000,0,50,60,4,2,1536,1280,1408,3,false,false,BLOCK,1020
17313,TableScan_Group,34,20000000,320000000,17,3,false,ore,true,false,true,false,90000000,true,false,700,true,false,false,false,4,10,120,70,20,.6,1.00,.2,.9,.7,2000,0,50,60,4,2,1536,1280,1408,3,false,false,BLOCK,1020
12625,TableScan_Select,2,20000000,320000000,1,3,false,ore,true,false,true,false,90000000,true,false,700,true,false,false,false,4,10,120,70,20,.6,1.00,.2,.9,.7,2000,0,50,60,4,2,1536,1280,1408,3,false,false,BLOCK,1020
189.584,6
53156,TableScan_Join,6080000,8000000,256000000,6,3,false,ore,false,true,false,true,60000000,true,true,600,true,true,true,false,4,12,100,70,10,.6,.75,.2,.9,.1,500,.30,20,50,4,1,1024,1792,1152,2,true,true,RECORD,334
12673,TableScan_None,59986052,8000000,256000000,0,3,false,ore,false,true,false,true,60000000,true,true,600,true,true,true,false,4,12,100,70,10,.6,.75,.2,.9,.1,500,.30,20,50,4,1,1024,1792,1152,2,true,true,RECORD,334
17005,TableScan_None,4557513,8000000,256000000,0,3,false,ore,false,true,false,true,60000000,true,true,600,true,true,true,false,4,12,100,70,10,.6,.75,.2,.9,.1,500,.30,20,50,4,1,1024,1792,1152,2,true,true,RECORD,334
10086,TableScan_Join,910360,8000000,256000000,0,3,false,ore,false,true,false,true,60000000,true,true,600,true,true,true,false,4,12,100,70,10,.6,.75,.2,.9,.1,500,.30,20,50,4,1,1024,1792,1152,2,true,true,RECORD,334
14378,TableScan_Group,23891,8000000,256000000,6,3,false,ore,false,true,false,true,60000000,true,true,600,true,true,true,false,4,12,100,70,10,.6,.75,.2,.9,.1,500,.30,20,50,4,1,1024,1792,1152,2,true,true,RECORD,334
11717,TableScan_Select,2,8000000,256000000,1,3,false,ore,false,true,false,true,60000000,true,true,600,true,true,true,false,4,12,100,70,10,.6,.75,.2,.9,.1,500,.30,20,50,4,1,1024,1792,1152,2,true,true,RECORD,334
757.174,9
612239,TableScan_Join,154996355,20000000,320000000,2,1,false,ore,false,false,false,true,80000000,false,true,800,false,false,false,false,2,8,110,80,20,.7,1.00,.5,.6,.9,700,.40,10,50,4,2,1152,1792,1280,3,true,true,BLOCK,281
135491,TableScan_Join,15180000,20000000,320000000,2,1,false,ore,false,false,false,true,80000000,false,true,800,false,false,false,false,2,8,110,80,20,.7,1.00,.5,.6,.9,700,.40,10,50,4,2,1152,1792,1280,3,true,true,BLOCK,281
9282,TableScan_None,25,20000000,320000000,0,1,false,ore,false,false,false,true,80000000,false,true,800,false,false,false,false,2,8,110,80,20,.7,1.00,.5,.6,.9,700,.40,10,50,4,2,1152,1792,1280,3,true,true,BLOCK,281
7369,TableScan_None,250000,20000000,320000000,0,1,false,ore,false,false,false,true,80000000,false,true,800,false,false,false,false,2,8,110,80,20,.7,1.00,.5,.6,.9,700,.40,10,50,4,2,1152,1792,1280,3,true,true,BLOCK,281
32040,TableScan_None,11394866,20000000,320000000,0,1,false,ore,false,false,false,true,80000000,false,true,800,false,false,false,false,2,8,110,80,20,.7,1.00,.5,.6,.9,700,.40,10,50,4,2,1152,1792,1280,3,true,true,BLOCK,281
24594,TableScan_Join,2275933,20000000,320000000,0,1,false,ore,false,false,false,true,80000000,false,true,800,false,false,false,false,2,8,110,80,20,.7,1.00,.5,.6,.9,700,.40,10,50,4,2,1152,1792,1280,3,true,true,BLOCK,281
8589,TableScan_Group,250000,20000000,320000000,0,1,false,ore,false,false,false,true,80000000,false,true,800,false,false,false,false,2,8,110,80,20,.7,1.00,.5,.6,.9,700,.40,10,50,4,2,1152,1792,1280,3,true,true,BLOCK,281
14959,TableScan_Group,60462,20000000,320000000,2,1,false,ore,false,false,false,true,80000000,false,true,800,false,false,false,false,2,8,110,80,20,.7,1.00,.5,.6,.9,700,.40,10,50,4,2,1152,1792,1280,3,true,true,BLOCK,281
12235,TableScan_Select,2,20000000,320000000,1,1,false,ore,false,false,false,true,80000000,false,true,800,false,false,false,false,2,8,110,80,20,.7,1.00,.5,.6,.9,700,.40,10,50,4,2,1152,1792,1280,3,true,true,BLOCK,281
235.158,9
42413,TableScan_Join,6080000,8000000,512000000,26,3,false,none,false,true,false,true,60000000,false,false,700,true,true,false,true,4,4,140,50,10,.9,.85,.2,.9,.6,2000,1.00,60,60,3,4,1024,1920,1792,4,true,true,RECORD,360
22944,TableScan_None,59986052,8000000,512000000,0,3,false,none,false,true,false,true,60000000,false,false,700,true,true,false,true,4,4,140,50,10,.9,.85,.2,.9,.6,2000,1.00,60,60,3,4,1024,1920,1792,4,true,true,RECORD,360
6987,TableScan_None,25,8000000,512000000,0,3,false,none,false,true,false,true,60000000,false,false,700,true,true,false,true,4,4,140,50,10,.9,.85,.2,.9,.6,2000,1.00,60,60,3,4,1024,1920,1792,4,true,true,RECORD,360
