q,d,d,d,q,d,q,d,d,d,d,d,d,q,q,q,q,q,d,d,d,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,d,d,d,q,q,q,q,d
175.891,7
20007,TableScan_Join,1900000,4000000,448000000,5,1,false,none,false,true,false,false,50000000,false,false,900,false,false,true,false,12,10,110,40,20,.7,.50,.3,.8,.8,1400,1.00,100,60,1,4,1536,1024,2048,4,false,false,BLOCK,241
13880,TableScan_Join,30,4000000,448000000,5,1,false,none,false,true,false,false,50000000,false,false,900,false,false,true,false,12,10,110,40,20,.7,.50,.3,.8,.8,1400,1.00,100,60,1,4,1536,1024,2048,4,false,false,BLOCK,241
17431,TableScan_Join,50005,4000000,448000000,5,1,false,none,false,true,false,false,50000000,false,false,900,false,false,true,false,12,10,110,40,20,.7,.50,.3,.8,.8,1400,1.00,100,60,1,4,1536,1024,2048,4,false,false,BLOCK,241
58442,TableScan_Join,31138688,4000000,448000000,5,1,false,none,false,true,false,false,50000000,false,false,900,false,false,true,false,12,10,110,40,20,.7,.50,.3,.8,.8,1400,1.00,100,60,1,4,1536,1024,2048,4,false,false,BLOCK,241
23017,TableScan_Join,4568516,4000000,448000000,5,1,false,none,false,true,false,false,50000000,false,false,900,false,false,true,false,12,10,110,40,20,.7,.50,.3,.8,.8,1400,1.00,100,60,1,4,1536,1024,2048,4,false,false,BLOCK,241
13946,TableScan_Group,36040,4000000,448000000,5,1,false,none,false,true,false,false,50000000,false,false,900,false,false,true,false,12,10,110,40,20,.7,.50,.3,.8,.8,1400,1.00,100,60,1,4,1536,1024,2048,4,false,false,BLOCK,241
11642,TableScan_Select,5,4000000,448000000,1,1,false,none,false,true,false,false,50000000,false,false,900,false,false,true,false,12,10,110,40,20,.7,.50,.3,.8,.8,1400,1.00,100,60,1,4,1536,1024,2048,4,false,false,BLOCK,241
188.871,5
11580,TableScan_None,1150000,4000000,192000000,0,4,false,ore,true,false,false,true,50000000,false,false,600,true,true,true,true,4,10,130,100,5,.8,.70,.2,.6,0,500,.85,50,60,3,2,1280,2048,1280,1,true,false,RECORD,617
40332,TableScan_None,29999795,4000000,192000000,0,4,false,ore,true,false,false,true,50000000,false,false,600,true,true,true,true,4,10,130,100,5,.8,.70,.2,.6,0,500,.85,50,60,3,2,1280,2048,1280,1,true,false,RECORD,617
10050,TableScan_Group,4558609,4000000,192000000,0,4,false,ore,true,false,false,true,50000000,false,false,600,true,true,true,true,4,10,130,100,5,.8,.70,.2,.6,0,500,.85,50,60,3,2,1280,2048,1280,1,true,false,RECORD,617
16208,TableScan_Group,36040,4000000,192000000,9,4,false,ore,true,false,false,true,50000000,false,false,600,true,true,true,true,4,10,130,100,5,.8,.70,.2,.6,0,500,.85,50,60,3,2,1280,2048,1280,1,true,false,RECORD,617
12941,TableScan_Select,5,4000000,192000000,1,4,false,ore,true,false,false,true,50000000,false,false,600,true,true,true,true,4,10,130,100,5,.8,.70,.2,.6,0,500,.85,50,60,3,2,1280,2048,1280,1,true,false,RECORD,617
231.906,5
69643,TableScan_Join,62276052,8000000,192000000,25,4,true,none,true,false,false,true,80000000,false,true,900,true,false,true,false,4,6,130,60,10,.8,.80,.5,.9,.7,1800,.30,40,50,4,3,1536,1792,2048,3,false,true,BLOCK,802
18622,TableScan_None,9108027,8000000,192000000,0,4,true,none,true,false,false,true,80000000,false,true,900,true,false,true,false,4,6,130,60,10,.8,.80,.5,.9,.7,1800,.30,40,50,4,3,1536,1792,2048,3,false,true,BLOCK,802
31496,TableScan_Join,3307285,8000000,192000000,25,4,true,none,true,false,false,true,80000000,false,true,900,true,false,true,false,4,6,130,60,10,.8,.80,.5,.9,.7,1800,.30,40,50,4,3,1536,1792,2048,3,false,true,BLOCK,802
25029,TableScan_Group,125,8000000,192000000,25,4,true,none,true,false,false,true,80000000,false,true,900,true,false,true,false,4,6,130,60,10,.8,.80,.5,.9,.7,1800,.30,40,50,4,3,1536,1792,2048,3,false,true,BLOCK,802
16729,TableScan_Select,5,8000000,192000000,1,4,true,none,true,false,false,true,80000000,false,true,900,true,false,true,false,4,6,130,60,10,.8,.80,.5,.9,.7,1800,.30,40,50,4,3,1536,1792,2048,3,false,true,BLOCK,802
200.303,7
26339,TableScan_Join,1900000,4000000,448000000,17,1,true,ore,true,false,false,false,100000000,true,false,600,true,true,true,true,8,10,150,100,15,.5,.70,.3,.8,.1,1900,.55,70,60,1,1,1664,1152,1280,1,false,false,BLOCK,573
19595,TableScan_Join,30,4000000,448000000,17,1,true,ore,true,false,false,false,100000000,true,false,600,true,true,true,true,8,10,150,100,15,.5,.70,.3,.8,.1,1900,.55,70,60,1,1,1664,1152,1280,1,false,false,BLOCK,573
26786,TableScan_Join,50005,4000000,448000000,17,1,true,ore,true,false,false,false,100000000,true,false,600,true,true,true,true,8,10,150,100,15,.5,.70,.3,.8,.1,1900,.55,70,60,1,1,1664,1152,1280,1,false,false,BLOCK,573
59225,TableScan_Join,31138688,4000000,448000000,17,1,true,ore,true,false,false,false,100000000,true,false,600,true,true,true,true,8,10,150,100,15,.5,.70,.3,.8,.1,1900,.55,70,60,1,1,1664,1152,1280,1,false,false,BLOCK,573
29762,TableScan_Join,4568516,4000000,448000000,17,1,true,ore,true,false,false,false,100000000,true,false,600,true,true,true,true,8,10,150,100,15,.5,.70,.3,.8,.1,1900,.55,70,60,1,1,1664,1152,1280,1,false,false,BLOCK,573
19701,TableScan_Group,85,4000000,448000000,17,1,true,ore,true,false,false,false,100000000,true,false,600,true,true,true,true,8,10,150,100,15,.5,.70,.3,.8,.1,1900,.55,70,60,1,1,1664,1152,1280,1,false,false,BLOCK,573
14968,TableScan_Select,5,4000000,448000000,1,1,true,ore,true,false,false,false,100000000,true,false,600,true,true,true,true,8,10,150,100,15,.5,.70,.3,.8,.1,1900,.55,70,60,1,1,1664,1152,1280,1,false,false,BLOCK,573
280.239,8
20837,TableScan_Join,30,4000000,256000000,20,2,true,ore,false,true,true,false,40000000,true,false,500,false,false,false,false,8,10,100,60,5,1.0,.50,.2,.6,.9,900,.40,50,60,2,4,1152,1536,1152,1,true,true,BLOCK,416
29204,TableScan_Join,1900000,4000000,256000000,20,2,true,ore,false,true,true,false,40000000,true,false,500,false,false,false,false,8,10,100,60,5,1.0,.50,.2,.6,.9,900,.40,50,60,2,4,1152,1536,1152,1,true,true,BLOCK,416
24953,TableScan_Join,50005,4000000,256000000,20,2,true,ore,false,true,true,false,40000000,true,false,500,false,false,false,false,8,10,100,60,5,1.0,.50,.2,.6,.9,900,.40,50,60,2,4,1152,1536,1152,1,true,true,BLOCK,416
99476,TableScan_Join,31138688,4000000,256000000,20,2,true,ore,false,true,true,false,40000000,true,false,500,false,false,false,false,8,10,100,60,5,1.0,.50,.2,.6,.9,900,.40,50,60,2,4,1152,1536,1152,1,true,true,BLOCK,416
31610,TableScan_Join,4568516,4000000,256000000,20,2,true,ore,false,true,true,false,40000000,true,false,500,false,false,false,false,8,10,100,60,5,1.0,.50,.2,.6,.9,900,.40,50,60,2,4,1152,1536,1152,1,true,true,BLOCK,416
21848,TableScan_Group,100,4000000,256000000,20,2,true,ore,false,true,true,false,40000000,true,false,500,false,false,false,false,8,10,100,60,5,1.0,.50,.2,.6,.9,900,.40,50,60,2,4,1152,1536,1152,1,true,true,BLOCK,416
21651,TableScan_Group,63,4000000,256000000,20,2,true,ore,false,true,true,false,40000000,true,false,500,false,false,false,false,8,10,100,60,5,1.0,.50,.2,.6,.9,900,.40,50,60,2,4,1152,1536,1152,1,true,true,BLOCK,416
15690,TableScan_Select,5,4000000,256000000,1,2,true,ore,false,true,true,false,40000000,true,false,500,false,false,false,false,8,10,100,60,5,1.0,.50,.2,.6,.9,900,.40,50,60,2,4,1152,1536,1152,1,true,true,BLOCK,416
666.105,7
62465,TableScan_Join,18950000,40000000,128000000,24,3,false,none,false,true,false,true,90000000,false,false,500,true,true,false,false,10,4,130,100,15,.8,.65,.4,.5,.2,700,.20,90,50,2,1,1792,1408,1408,3,true,true,BLOCK,983
6215,TableScan_None,25,40000000,128000000,0,3,false,none,false,true,false,true,90000000,false,false,500,true,true,false,false,10,4,130,100,15,.8,.65,.4,.5,.2,700,.20,90,50,2,1,1792,1408,1408,3,true,true,BLOCK,983
7727,TableScan_None,500000,40000000,128000000,0,3,false,none,false,true,false,true,90000000,false,false,500,true,true,false,false,10,4,130,100,15,.8,.65,.4,.5,.2,700,.20,90,50,2,1,1792,1408,1408,3,true,true,BLOCK,983
473094,TableScan_Join,311379090,40000000,128000000,24,3,false,none,false,true,false,true,90000000,false,false,500,true,true,false,false,10,4,130,100,15,.8,.65,.4,.5,.2,700,.20,90,50,2,1,1792,1408,1408,3,true,true,BLOCK,983
27840,TableScan_Group,45496351,40000000,128000000,0,3,false,none,false,true,false,true,90000000,false,false,500,true,true,false,false,10,4,130,100,15,.8,.65,.4,.5,.2,700,.20,90,50,2,1,1792,1408,1408,3,true,true,BLOCK,983
25742,TableScan_Group,362844,40000000,128000000,24,3,false,none,false,true,false,true,90000000,false,false,500,true,true,false,false,10,4,130,100,15,.8,.65,.4,.5,.2,700,.20,90,50,2,1,1792,1408,1408,3,true,true,BLOCK,983
15657,TableScan_Select,5,40000000,128000000,1,3,false,none,false,true,false,true,90000000,false,false,500,true,true,false,false,10,4,130,100,15,.8,.65,.4,.5,.2,700,.20,90,50,2,1,1792,1408,1408,3,true,true,BLOCK,983
383.042,6
117517,TableScan_Join,62276052,8000000,512000000,19,2,false,ore,false,false,true,true,70000000,false,true,1000,false,false,true,false,2,2,150,10,10,1.0,.85,.3,.6,.4,500,.80,80,50,3,4,1280,1792,1280,1,true,false,BLOCK,310
14848,TableScan_None,9108027,8000000,512000000,0,2,false,ore,false,false,true,true,70000000,false,true,1000,false,false,true,false,2,2,150,10,10,1.0,.85,.3,.6,.4,500,.80,80,50,3,4,1280,1792,1280,1,true,false,BLOCK,310
29431,TableScan_Join,3307285,8000000,512000000,19,2,false,ore,false,false,true,true,70000000,false,true,1000,false,false,true,false,2,2,150,10,10,1.0,.85,.3,.6,.4,500,.80,80,50,3,4,1280,1792,1280,1,true,false,BLOCK,310
22902,TableScan_Group,72433,8000000,512000000,19,2,false,ore,false,false,true,true,70000000,false,true,1000,false,false,true,false,2,2,150,10,10,1.0,.85,.3,.6,.4,500,.80,80,50,3,4,1280,1792,1280,1,true,false,BLOCK,310
22118,TableScan_Group,95,8000000,512000000,19,2,false,ore,false,false,true,true,70000000,false,true,1000,false,false,true,false,2,2,150,10,10,1.0,.85,.3,.6,.4,500,.80,80,50,3,4,1280,1792,1280,1,true,false,BLOCK,310
15686,TableScan_Select,5,8000000,512000000,1,2,false,ore,false,false,true,true,70000000,false,true,1000,false,false,true,false,2,2,150,10,10,1.0,.85,.3,.6,.4,500,.80,80,50,3,4,1280,1792,1280,1,true,false,BLOCK,310
325.822,8
74304,TableScan_Join,62276052,8000000,448000000,32,3,false,inial,false,true,true,false,30000000,true,false,500,false,false,false,true,4,6,130,40,20,.9,.80,.4,.7,.6,1500,.25,70,40,4,2,1408,2048,2048,1,false,false,BLOCK,985
51983,TableScan_Join,30,8000000,448000000,32,3,false,inial,false,true,true,false,30000000,true,false,500,false,false,false,true,4,6,130,40,20,.9,.80,.4,.7,.6,1500,.25,70,40,4,2,1408,2048,2048,1,false,false,BLOCK,985
30557,TableScan_Join,100005,8000000,448000000,32,3,false,inial,false,true,true,false,30000000,true,false,500,false,false,false,true,4,6,130,40,20,.9,.80,.4,.7,.6,1500,.25,70,40,4,2,1408,2048,2048,1,false,false,BLOCK,985
58310,TableScan_Join,9127864,8000000,448000000,32,3,false,inial,false,true,true,false,30000000,true,false,500,false,false,false,true,4,6,130,40,20,.9,.80,.4,.7,.6,1500,.25,70,40,4,2,1408,2048,2048,1,false,false,BLOCK,985
36504,TableScan_Join,3307285,8000000,448000000,32,3,false,inial,false,true,true,false,30000000,true,false,500,false,false,false,true,4,6,130,40,20,.9,.80,.4,.7,.6,1500,.25,70,40,4,2,1408,2048,2048,1,false,false,BLOCK,985
31181,TableScan_Group,72433,8000000,448000000,32,3,false,inial,false,true,true,false,30000000,true,false,500,false,false,false,true,4,6,130,40,20,.9,.80,.4,.7,.6,1500,.25,70,40,4,2,1408,2048,2048,1,false,false,BLOCK,985
28308,TableScan_Group,160,8000000,448000000,32,3,false,inial,false,true,true,false,30000000,true,false,500,false,false,false,true,4,6,130,40,20,.9,.80,.4,.7,.6,1500,.25,70,40,4,2,1408,2048,2048,1,false,false,BLOCK,985
17040,TableScan_Select,5,8000000,448000000,1,3,false,inial,false,true,true,false,30000000,true,false,500,false,false,false,true,4,6,130,40,20,.9,.80,.4,.7,.6,1500,.25,70,40,4,2,1408,2048,2048,1,false,false,BLOCK,985
639.903,7
33261,TableScan_Join,30,40000000,256000000,31,4,true,none,false,true,false,false,90000000,false,false,600,true,false,false,true,6,10,110,30,5,.7,1.00,.4,.9,.4,1200,.50,20,60,2,1,1408,1408,1152,2,true,true,BLOCK,557
67733,TableScan_Join,18950000,40000000,256000000,31,4,true,none,false,true,false,false,90000000,false,false,600,true,false,false,true,6,10,110,30,5,.7,1.00,.4,.9,.4,1200,.50,20,60,2,1,1408,1408,1152,2,true,true,BLOCK,557
32629,TableScan_Join,500005,40000000,256000000,31,4,true,none,false,true,false,false,90000000,false,false,600,true,false,false,true,6,10,110,30,5,.7,1.00,.4,.9,.4,1200,.50,20,60,2,1,1408,1408,1152,2,true,true,BLOCK,557
405901,TableScan_Join,311379090,40000000,256000000,31,4,true,none,false,true,false,false,90000000,false,false,600,true,false,false,true,6,10,110,30,5,.7,1.00,.4,.9,.4,1200,.50,20,60,2,1,1408,1408,1152,2,true,true,BLOCK,557
69663,TableScan_Join,45595917,40000000,256000000,31,4,true,none,false,true,false,false,90000000,false,false,600,true,false,false,true,6,10,110,30,5,.7,1.00,.4,.9,.4,1200,.50,20,60,2,1,1408,1408,1152,2,true,true,BLOCK,557
27583,TableScan_Group,5,40000000,256000000,31,4,true,none,false,true,false,false,90000000,false,false,600,true,false,false,true,6,10,110,30,5,.7,1.00,.4,.9,.4,1200,.50,20,60,2,1,1408,1408,1152,2,true,true,BLOCK,557
17090,TableScan_Select,5,40000000,256000000,1,4,true,none,false,true,false,false,90000000,false,false,600,true,false,false,true,6,10,110,30,5,.7,1.00,.4,.9,.4,1200,.50,20,60,2,1,1408,1408,1152,2,true,true,BLOCK,557
252.283,5
21220,TableScan_None,1150000,4000000,320000000,0,2,false,ore,true,true,false,true,90000000,true,true,600,true,false,true,true,6,10,150,50,20,.6,.55,.2,.5,.7,600,.40,80,50,4,1,1024,1280,1792,3,false,false,RECORD,1009
91818,TableScan_None,29999795,4000000,320000000,0,2,false,ore,true,true,false,true,90000000,true,true,600,true,false,true,true,6,10,150,50,20,.6,.55,.2,.5,.7,600,.40,80,50,4,1,1024,1280,1792,3,false,false,RECORD,1009
13825,TableScan_Group,4558609,4000000,320000000,0,2,false,ore,true,true,false,true,90000000,true,true,600,true,false,true,true,6,10,150,50,20,.6,.55,.2,.5,.7,600,.40,80,50,4,1,1024,1280,1792,3,false,false,RECORD,1009
14811,TableScan_Group,36040,4000000,320000000,10,2,false,ore,true,true,false,true,90000000,true,true,600,true,false,true,true,6,10,150,50,20,.6,.55,.2,.5,.7,600,.40,80,50,4,1,1024,1280,1792,3,false,false,RECORD,1009
12713,TableScan_Select,5,4000000,320000000,1,2,false,ore,true,true,false,true,90000000,true,true,600,true,false,true,true,6,10,150,50,20,.6,.55,.2,.5,.7,600,.40,80,50,4,1,1024,1280,1792,3,false,false,RECORD,1009
510.043,7
26157,TableScan_Join,30,40000000,448000000,28,1,false,ore,true,true,false,false,30000000,false,false,500,true,true,true,true,4,2,120,10,15,.8,.75,.5,.9,.2,1900,.10,70,40,2,2,1152,1152,1024,4,false,true,BLOCK,744
47824,TableScan_Join,18950000,40000000,448000000,28,1,false,ore,true,true,false,false,30000000,false,false,500,true,true,true,true,4,2,120,10,15,.8,.75,.5,.9,.2,1900,.10,70,40,2,2,1152,1152,1024,4,false,true,BLOCK,744
31815,TableScan_Join,500005,40000000,448000000,28,1,false,ore,true,true,false,false,30000000,false,false,500,true,true,true,true,4,2,120,10,15,.8,.75,.5,.9,.2,1900,.10,70,40,2,2,1152,1152,1024,4,false,true,BLOCK,744
277978,TableScan_Join,311379090,40000000,448000000,28,1,false,ore,true,true,false,false,30000000,false,false,500,true,true,true,true,4,2,120,10,15,.8,.75,.5,.9,.2,1900,.10,70,40,2,2,1152,1152,1024,4,false,true,BLOCK,744
79660,TableScan_Join,45595917,40000000,448000000,28,1,false,ore,true,true,false,false,30000000,false,false,500,true,true,true,true,4,2,120,10,15,.8,.75,.5,.9,.2,1900,.10,70,40,2,2,1152,1152,1024,4,false,true,BLOCK,744
28515,TableScan_Group,362844,40000000,448000000,28,1,false,ore,true,true,false,false,30000000,false,false,500,true,true,true,true,4,2,120,10,15,.8,.75,.5,.9,.2,1900,.10,70,40,2,2,1152,1152,1024,4,false,true,BLOCK,744
18000,TableScan_Select,5,40000000,448000000,1,1,false,ore,true,true,false,false,30000000,false,false,500,true,true,true,true,4,2,120,10,15,.8,.75,.5,.9,.2,1900,.10,70,40,2,2,1152,1152,1024,4,false,true,BLOCK,744
245.858,7
43376,TableScan_Join,30,8000000,192000000,23,3,false,inial,false,true,false,false,30000000,true,false,700,false,true,false,true,8,8,150,90,10,.6,.90,.4,.6,.7,2000,.55,40,40,2,3,1280,1792,1792,4,false,false,BLOCK,880
71385,TableScan_Join,62276052,8000000,192000000,23,3,false,inial,false,true,false,false,30000000,true,false,700,false,true,false,true,8,8,150,90,10,.6,.90,.4,.6,.7,2000,.55,40,40,2,3,1280,1792,1792,4,false,false,BLOCK,880
24439,TableScan_Join,100005,8000000,192000000,23,3,false,inial,false,true,false,false,30000000,true,false,700,false,true,false,true,8,8,150,90,10,.6,.90,.4,.6,.7,2000,.55,40,40,2,3,1280,1792,1792,4,false,false,BLOCK,880
38367,TableScan_Join,9127864,8000000,192000000,23,3,false,inial,false,true,false,false,30000000,true,false,700,false,true,false,true,8,8,150,90,10,.6,.90,.4,.6,.7,2000,.55,40,40,2,3,1280,1792,1792,4,false,false,BLOCK,880
31114,TableScan_Join,3307285,8000000,192000000,23,3,false,inial,false,true,false,false,30000000,true,false,700,false,true,false,true,8,8,150,90,10,.6,.90,.4,.6,.7,2000,.55,40,40,2,3,1280,1792,1792,4,false,false,BLOCK,880
25493,TableScan_Group,72433,8000000,192000000,23,3,false,inial,false,true,false,false,30000000,true,false,700,false,true,false,true,8,8,150,90,10,.6,.90,.4,.6,.7,2000,.55,40,40,2,3,1280,1792,1792,4,false,false,BLOCK,880
17046,TableScan_Select,5,8000000,192000000,1,3,false,inial,false,true,false,false,30000000,true,false,700,false,true,false,true,8,8,150,90,10,.6,.90,.4,.6,.7,2000,.55,40,40,2,3,1280,1792,1792,4,false,false,BLOCK,880
213.902,8
22465,TableScan_Join,1900000,4000000,320000000,12,3,true,none,false,false,true,false,80000000,false,true,1000,true,false,false,false,4,2,110,30,10,.7,.90,.4,.6,.6,500,.30,80,50,3,2,1280,1536,1792,3,false,false,RECORD,1014
17871,TableScan_Join,30,4000000,320000000,12,3,true,none,false,false,true,false,80000000,false,true,1000,true,false,false,false,4,2,110,30,10,.7,.90,.4,.6,.6,500,.30,80,50,3,2,1280,1536,1792,3,false,false,RECORD,1014
17897,TableScan_Join,50005,4000000,320000000,12,3,true,none,false,false,true,false,80000000,false,true,1000,true,false,false,false,4,2,110,30,10,.7,.90,.4,.6,.6,500,.30,80,50,3,2,1280,1536,1792,3,false,false,RECORD,1014
62691,TableScan_Join,31138688,4000000,320000000,12,3,true,none,false,false,true,false,80000000,false,true,1000,true,false,false,false,4,2,110,30,10,.7,.90,.4,.6,.6,500,.30,80,50,3,2,1280,1536,1792,3,false,false,RECORD,1014
22352,TableScan_Join,4568516,4000000,320000000,12,3,true,none,false,false,true,false,80000000,false,true,1000,true,false,false,false,4,2,110,30,10,.7,.90,.4,.6,.6,500,.30,80,50,3,2,1280,1536,1792,3,false,false,RECORD,1014
17027,TableScan_Group,60,4000000,320000000,12,3,true,none,false,false,true,false,80000000,false,true,1000,true,false,false,false,4,2,110,30,10,.7,.90,.4,.6,.6,500,.30,80,50,3,2,1280,1536,1792,3,false,false,RECORD,1014
15975,TableScan_Group,41,4000000,320000000,12,3,true,none,false,false,true,false,80000000,false,true,1000,true,false,false,false,4,2,110,30,10,.7,.90,.4,.6,.6,500,.30,80,50,3,2,1280,1536,1792,3,false,false,RECORD,1014
12777,TableScan_Select,5,4000000,320000000,1,3,true,none,false,false,true,false,80000000,false,true,1000,true,false,false,false,4,2,110,30,10,.7,.90,.4,.6,.6,500,.30,80,50,3,2,1280,1536,1792,3,false,false,RECORD,1014
261.595,5
115695,TableScan_Join,62276052,8000000,448000000,20,3,false,ore,false,true,false,true,40000000,false,true,500,false,true,true,true,4,10,110,60,10,1.0,.80,.4,.8,.7,1000,.35,40,50,3,3,1152,1024,1280,2,true,false,RECORD,699
17379,TableScan_None,9108027,8000000,448000000,0,3,false,ore,false,true,false,true,40000000,false,true,500,false,true,true,true,4,10,110,60,10,1.0,.80,.4,.8,.7,1000,.35,40,50,3,3,1152,1024,1280,2,true,false,RECORD,699
30063,TableScan_Join,3307285,8000000,448000000,20,3,false,ore,false,true,false,true,40000000,false,true,500,false,true,true,true,4,10,110,60,10,1.0,.80,.4,.8,.7,1000,.35,40,50,3,3,1152,1024,1280,2,true,false,RECORD,699
24113,TableScan_Group,72433,8000000,448000000,20,3,false,ore,false,true,false,true,40000000,false,true,500,false,true,true,true,4,10,110,60,10,1.0,.80,.4,.8,.7,1000,.35,40,50,3,3,1152,1024,1280,2,true,false,RECORD,699
14808,TableScan_Select,5,8000000,448000000,1,3,false,ore,false,true,false,true,40000000,false,true,500,false,true,true,true,4,10,110,60,10,1.0,.80,.4,.8,.7,1000,.35,40,50,3,3,1152,1024,1280,2,true,false,RECORD,699
227.879,7
33144,TableScan_Join,30,8000000,448000000,19,1,false,inial,false,true,false,false,90000000,false,true,600,false,true,true,true,10,12,100,10,5,.9,.75,.3,.8,.5,1000,.55,90,60,4,2,1536,1792,1664,4,false,false,BLOCK,403
72176,TableScan_Join,62276052,8000000,448000000,19,1,false,inial,false,true,false,false,90000000,false,true,600,false,true,true,true,10,12,100,10,5,.9,.75,.3,.8,.5,1000,.55,90,60,4,2,1536,1792,1664,4,false,false,BLOCK,403
39027,TableScan_Join,100005,8000000,448000000,19,1,false,inial,false,true,false,false,90000000,false,true,600,false,true,true,true,10,12,100,10,5,.9,.75,.3,.8,.5,1000,.55,90,60,4,2,1536,1792,1664,4,false,false,BLOCK,403
33418,TableScan_Join,9127864,8000000,448000000,19,1,false,inial,false,true,false,false,90000000,false,true,600,false,true,true,true,10,12,100,10,5,.9,.75,.3,.8,.5,1000,.55,90,60,4,2,1536,1792,1664,4,false,false,BLOCK,403
28039,TableScan_Join,3307285,8000000,448000000,19,1,false,inial,false,true,false,false,90000000,false,true,600,false,true,true,true,10,12,100,10,5,.9,.75,.3,.8,.5,1000,.55,90,60,4,2,1536,1792,1664,4,false,false,BLOCK,403
21748,TableScan_Group,72433,8000000,448000000,19,1,false,inial,false,true,false,false,90000000,false,true,600,false,true,true,true,10,12,100,10,5,.9,.75,.3,.8,.5,1000,.55,90,60,4,2,1536,1792,1664,4,false,false,BLOCK,403
14962,TableScan_Select,5,8000000,448000000,1,1,false,inial,false,true,false,false,90000000,false,true,600,false,true,true,true,10,12,100,10,5,.9,.75,.3,.8,.5,1000,.55,90,60,4,2,1536,1792,1664,4,false,false,BLOCK,403
711.974,8
64877,TableScan_Join,18950000,40000000,192000000,29,3,true,inial,true,false,true,false,30000000,false,true,1000,true,true,true,true,2,2,150,80,15,1.0,.50,.4,.7,.8,1200,.85,80,60,2,2,1408,1920,2048,4,true,false,BLOCK,842
65196,TableScan_Join,30,40000000,192000000,29,3,true,inial,true,false,true,false,30000000,false,true,1000,true,true,true,true,2,2,150,80,15,1.0,.50,.4,.7,.8,1200,.85,80,60,2,2,1408,1920,2048,4,true,false,BLOCK,842
435340,TableScan_Join,311379090,40000000,192000000,29,3,true,inial,true,false,true,false,30000000,false,true,1000,true,true,true,true,2,2,150,80,15,1.0,.50,.4,.7,.8,1200,.85,80,60,2,2,1408,1920,2048,4,true,false,BLOCK,842
429979,TableScan_Join,500005,40000000,192000000,29,3,true,inial,true,false,true,false,30000000,false,true,1000,true,true,true,true,2,2,150,80,15,1.0,.50,.4,.7,.8,1200,.85,80,60,2,2,1408,1920,2048,4,true,false,BLOCK,842
73830,TableScan_Join,45595917,40000000,192000000,29,3,true,inial,true,false,true,false,30000000,false,true,1000,true,true,true,true,2,2,150,80,15,1.0,.50,.4,.7,.8,1200,.85,80,60,2,2,1408,1920,2048,4,true,false,BLOCK,842
32106,TableScan_Group,145,40000000,192000000,29,3,true,inial,true,false,true,false,30000000,false,true,1000,true,true,true,true,2,2,150,80,15,1.0,.50,.4,.7,.8,1200,.85,80,60,2,2,1408,1920,2048,4,true,false,BLOCK,842
30188,TableScan_Group,82,40000000,192000000,29,3,true,inial,true,false,true,false,30000000,false,true,1000,true,true,true,true,2,2,150,80,15,1.0,.50,.4,.7,.8,1200,.85,80,60,2,2,1408,1920,2048,4,true,false,BLOCK,842
20005,TableScan_Select,5,40000000,192000000,1,3,true,inial,true,false,true,false,30000000,false,true,1000,true,true,true,true,2,2,150,80,15,1.0,.50,.4,.7,.8,1200,.85,80,60,2,2,1408,1920,2048,4,true,false,BLOCK,842
170.036,7
13774,TableScan_Join,30,4000000,448000000,6,4,true,inial,true,true,false,false,70000000,false,false,1000,true,true,true,true,10,6,150,10,10,.8,1.00,.5,.7,.5,1600,1.00,30,40,3,1,1536,2048,1792,4,false,true,RECORD,993
20428,TableScan_Join,1900000,4000000,448000000,6,4,true,inial,true,true,false,false,70000000,false,false,1000,true,true,true,true,10,6,150,10,10,.8,1.00,.5,.7,.5,1600,1.00,30,40,3,1,1536,2048,1792,4,false,true,RECORD,993
18362,TableScan_Join,50005,4000000,448000000,6,4,true,inial,true,true,false,false,70000000,false,false,1000,true,true,true,true,10,6,150,10,10,.8,1.00,.5,.7,.5,1600,1.00,30,40,3,1,1536,2048,1792,4,false,true,RECORD,993
55384,TableScan_Join,31138688,4000000,448000000,6,4,true,inial,true,true,false,false,70000000,false,false,1000,true,true,true,true,10,6,150,10,10,.8,1.00,.5,.7,.5,1600,1.00,30,40,3,1,1536,2048,1792,4,false,true,RECORD,993
21834,TableScan_Join,4568516,4000000,448000000,6,4,true,inial,true,true,false,false,70000000,false,false,1000,true,true,true,true,10,6,150,10,10,.8,1.00,.5,.7,.5,1600,1.00,30,40,3,1,1536,2048,1792,4,false,true,RECORD,993
12684,TableScan_Group,30,4000000,448000000,6,4,true,inial,true,true,false,false,70000000,false,false,1000,true,true,true,true,10,6,150,10,10,.8,1.00,.5,.7,.5,1600,1.00,30,40,3,1,1536,2048,1792,4,false,true,RECORD,993
12640,TableScan_Select,5,4000000,448000000,1,4,true,inial,true,true,false,false,70000000,false,false,1000,true,true,true,true,10,6,150,10,10,.8,1.00,.5,.7,.5,1600,1.00,30,40,3,1,1536,2048,1792,4,false,true,RECORD,993
237.037,6
11170,TableScan_None,1150000,4000000,256000000,0,2,true,ore,true,false,true,true,100000000,false,false,500,true,true,true,true,12,2,110,50,10,.6,.50,.3,.9,.3,1900,.65,90,60,3,3,1536,1536,1664,4,false,true,BLOCK,774
40311,TableScan_None,29999795,4000000,256000000,0,2,true,ore,true,false,true,true,100000000,false,false,500,true,true,true,true,12,2,110,50,10,.6,.50,.3,.9,.3,1900,.65,90,60,3,3,1536,1536,1664,4,false,true,BLOCK,774
